Fuente,Título,Contenido,Sección,Url,Fecha
Expansión,Gobierno nacionaliza Exportadora de Sal,"La compra de inversiones fue por 1,500 millones de pesos, queda 100% en manos de mexicanos, con una participación de 25% del Servicio Geológico Mexicano y de 75% del Fideicomiso de Fomento Minero.",Economía,https://expansion.mx/economia/2024/02/24/nacionalizacion-exportadora-de-sal,25/02/2024
Expansión,Esto pagarás de impuesto IEPS por cada litro de gasolina,"Las cuotas por IEPS a las gasolinas Premium y Magna serán de 5.21 pesos por litro, para la semana del 24 de febrero al 1 de marzo.",Economía,https://expansion.mx/economia/2024/02/23/la-gasolina-premium-va-por-su-novena-semana-sin-subsidio,23/02/2024
Expansión,México preside el Grupo de Acción Financiera Internacional,Elisa de Anda Madrazo se convierte en la primera mujer en ocupar la presidencia del GAFI en más de 20 años.,Economía,https://expansion.mx/economia/2024/02/23/mexico-asume-gafi-elisa-de-anda-primera-mujer-mando-20-anos,23/02/2024
Expansión,"Infonavit cuenta con recursos para construir vivienda, asegura Carlos Martínez","El director general del instituto dijo que se cuenta con cerca de 700,000 millones de pesos para cumplir con la propuesta de reforma que presentó el presidente el 5 de febrero.",Economía,https://expansion.mx/economia/2024/02/23/infonavit-recursos-cumplir-iniciativa-reforma-amlo,23/02/2024
Expansión,"Aunque Banxico diga lo contrario, el ciclo bajista está por comenzar","El banco central ha mandado un mensaje de cautela en los recortes a la tasa de interés, pero los analistas aseguran que se acerca el final del dinero caro.",Economía,https://expansion.mx/economia/2024/02/23/cuando-bajara-la-tasa-interes-en-mexico,23/02/2024
Expansión,Crisis en las rutas marítimas es una amenaza para las cadenas de suministro,"Problemas geopolíticos, inseguridad y el cambio climático han provocado problemas para el tránsito marítimo de mercancías en el Canal de Suez, el Mar Rojo y el Canal de Panamá, señala la UNCTAD.",Economía,https://expansion.mx/economia/2024/02/22/crisis-canal-suez-panama-mar-rojo-cadena-suministro,22/02/2024
La Jornada,Carlos Fernández-Vega: México SA,"Los paisanos no dejan de apoyar    a sus familias, a la economía mexicana y a su patria, con todo y la xenofobia, el racismo y las enfermas amenazas del gobierno estadunidense, de algunos gobernadores esquizoides, como el texano Greg Abbott, de legisladores de pésima calaña y de los aspirantes a repetir en la Casa Blanca (Joe Biden) o a regresar a ella (Donald Trump), quienes de forma por demás vil utilizan el tema migratorio con fines electorales. Pero, en los hechos, ¿qué pasaría en la economía del vecino del norte si cumplieran con aquello de “regresarlos a todos” los mexicanos?",Economía,https://www.jornada.com.mx/2024/03/02/opinion/016o1eco?partner=rss,02/03/2024
La Jornada,Producción agrícola récord impulsó la economía de Brasil,"Río de Janeiro., La economía brasileña creció 2.9 por ciento en 2023 respecto al año previo, impulsada sobre todo por una producción agrícola récord, informó ayer el estatal Instituto Brasileño de Geografía y Estadística (IBGE).",Economía,https://www.jornada.com.mx/2024/03/02/economia/016n1eco?partner=rss,02/03/2024
La Jornada,"Precios del petróleo, cerca de romper la barrera de 80 dólares por barril","Nueva York., Los precios del crudo subieron ayer hasta situar el barril de West Texas Intermediate (WTI), momentáneamente, por encima de 80 dólares, por primera vez desde noviembre, ya que el mercado volvió al modo comprador con el inicio del nuevo mes.",Economía,https://www.jornada.com.mx/2024/03/02/economia/015n2eco?partner=rss,02/03/2024
La Jornada,"Marca histórica de remesas en enero; suman 4,575 mdd","Al comenzar el año las remesas impusieron una nueva marca histórica. En enero los envíos de dinero de mexicanos que residen en el extranjero sumaron 4 mil 575 millones de dólares, el mayor monto para un primer mes desde 1995, cuando se inició el registro, informó el Banco de México (BdeM).",Economía,https://www.jornada.com.mx/2024/03/02/economia/014n1eco?partner=rss,02/03/2024
La Jornada,Gasto creció 21.3% real en el primer mes del año: Hacienda,"El gasto neto de la Federación ascendió a 811 mil 669 millones de pesos en enero, un aumento de 21.3 por ciento en términos reales frente a igual periodo del año pasado y fue superior al promedio de 3.3 ciento de los últimos 10 años para el mismo mes, de acuerdo con la Secretaría de Hacienda y Crédito Público (SHCP).",Economía,https://www.jornada.com.mx/2024/03/02/economia/014n2eco?partner=rss,02/03/2024
La Jornada,Gana terreno el peso; revierte pérdidas de la semana anterior,"El tipo de cambio concluyó la jornada del viernes en 17.0217 pesos, una apreciación semanal de la moneda mexicana de 0.61 por ciento, con lo que revirtió las pérdidas observadas la semana anterior, de acuerdo con datos del Banco de México.",Economía,https://www.jornada.com.mx/2024/03/02/economia/014n3eco?partner=rss,02/03/2024
La Jornada,La Fed es cautelosamente optimista ante la inflación,"Madrid. La Reserva Federal de Estados Unidos (Fed) informó ayer que el sistema bancario es “sólido” y “resiliente” y aunque el estrés financiero desatado el año pasado a cuenta del Silicon Valley Bank y el Signature Bank ha “cedido”, aún persisten riesgos que deben ser vigilados.",Economía,https://www.jornada.com.mx/2024/03/02/economia/016n2eco?partner=rss,02/03/2024
La Jornada,Gustavo Gordillo / III: Mexicanos al grito de…,"En 2023 la revista Nexos publicó la tercera ronda de las encuestas y entrevistas vinculadas con la idea del mexicano como supuesto liberal salvaje. Guido Lara, de Lexia, empresa asociada a este ejercicio patrocinado por Nexos, resume sus hallazgos en varios puntos.",Economía,https://www.jornada.com.mx/2024/03/02/economia/015a1eco?partner=rss,02/03/2024
La Jornada,"Activos de CFE están valuados en 21 bdp, destacan en foro","Los activos de la Comisión Federal de Electricidad (CFE) están valuados en 21 billones de pesos, aseveró el presidente de la Comisión de Infraestructura de la Cámara de Diputados, Reginaldo Sandoval. Manifestó el legislador petista que “con la reforma neoliberal se proyectaba que para 2031 la CFE como empresa pública del Estado desaparecería y, en consecuencia, toda la producción de la energía eléctrica la llevarían a cabo empresas privadas; para ello invirtieron 33 mil millones de dólares”.",Economía,https://www.jornada.com.mx/2024/03/02/economia/015n1eco?partner=rss,02/03/2024
La Jornada,Cáscaras de avellanas revelan cómo eran los bosques del Mesolítico,Madrid. Un análisis de los isótopos de carbono de las cáscaras de avellanas encontradas en sitios arqueológicos hace posible revelar cómo eran los lugares en los que vivían los humanos hace milenios.,Ciencia y tecnología,https://www.jornada.com.mx/2024/03/02/ciencias/a05n1cie?partner=rss,02/03/2024
La Jornada,Elefantes asiáticos entierran sus pequeños muertos y los lloran,"Nueva Delhi. Los elefantes asiáticos entierran sus pequeños muertos y los lloran ruidosamente, según un estudio realizado por científicos indios, que detallan el comportamiento de los paquidermos, parecido a los ritos funerarios humanos.",Ciencia y tecnología,https://www.jornada.com.mx/2024/03/02/ciencias/a05n2cie?partner=rss,02/03/2024
La Jornada,La reventa ofrece boletos más baratos que en taquilla,"Acapulco, Gro., Los estragos del huracán Otis frustraron los planes de muchos aficionados que pretendían asistir al Abierto Mexicano de Tenis. Con sus propiedades dañadas y pocas habitaciones disponibles en los hoteles, algunos han optado por revender sus boletos ya sea fuera del estadio o en redes sociales.",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a09n2dep?partner=rss,02/03/2024
La Jornada,Fiscalía buscará una pena más severa para Dani Alves,"Barcelona. La Fiscalía española recurrirá la condena de cuatro años y medio impuesta al ex futbolista brasileño Dani Alves, por agresión sexual, con la intención de retirar el atenuante por un pago económico en busca de una sanción más severa.",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a11n3dep?partner=rss,02/03/2024
La Jornada,El australiano Alex de Miñaur se coloca a un paso del bicampeonato,"Acapulco, Gro., Tuvieron que pasar 11 años para que un campeón del Abierto Mexicano de Tenis llegara a la final un año después de coronarse. Alex de Miñaur lo consiguió. El australiano superó ayer el penúltimo obstáculo en su carrera rumbo al bicampeonato igualando así al español David Ferrer (2013).",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a09n1dep?partner=rss,02/03/2024
La Jornada,Los Diablos Rojos anuncian a Canó como su fichaje estrella,"Con 335 jonrones en 17 tempo-radas en Grandes Ligas (MLB), Robinson Canó es el gran fichaje de la temporada en la Liga Mexicana de Beisbol (LMB)",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a11n2dep?partner=rss,02/03/2024
La Jornada,Rublev insulta a juez y lo expulsan,"Andrey Rublev, quinto en el ranking de la ATP, fue descalificado ayer en la semifinal del Torneo de Dubái por insultar y gritarle en la cara al juez de línea. El ruso explotó luego de que su rival, el kazajo Alexander Bublik, supuestamente ganó un punto para irse arriba 6-5 en el set decisivo. El supervisor Roland Herfel aseguró que el tenista le dijo una grosería en su lengua materna, mientras el jugador declaró haber lanzado frases en inglés. Bublik ahora se enfrentará al francés Ugo Humbert, quien eliminó al campeón defensor Daniil Medvedev.",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a10n3dep?partner=rss,02/03/2024
La Jornada,Mazatlán quita el invicto a Necaxa; lo vence 2-1,"El invicto de nueve partidos sin derrota de Necaxa cayó en la jornada 10 de la Liga MX. La racha ganadora de los Rayos fue detenida por un Mazatlán que no ha tenido regularidad en el torneo, pero que en fechas recientes ha logrado rescatar empates importantes ante el América y el Guadalajara.",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a27n2dep?partner=rss,02/03/2024
La Jornada,Capital rojiblanca; afición de Chivas hace sentir su amor por la camiseta,"En cada lugar donde juega el Guadalajara florece un amor de primavera. Sus aficionados reconocen fervorosamente el esfuerzo y la importancia de sus colores, cantan orgullosos porque los jugadores más representativos del futbol mexicano, los campeonísimos de los años 50 como Guillermo El Tigre Sepúlveda, Salvador Reyes, Jaime El Tubo Gómez y José Jamaicón Villegas, hicieron de su escudo uno de los más ganadores. “¡Chiiivas, Chiiivas!”.",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a11n1dep?partner=rss,02/03/2024
La Jornada,"González y Skupski, a la final de dobles del Abierto de Acapulco","Acapulco, Gro., Santiago González y su pareja Neal Skupski están a un paso de convertirse en los monarcas de dobles del Abierto Mexicano de Tenis.",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a27n1dep?partner=rss,02/03/2024
La Jornada,Verstappen se queda con la primera pole de 2024,La separación entre Sergio Pérez y Max Verstappen fue mínima. Una distancia de 358 milésimas fue la diferencia entre la pole position del neerlandés y el quinto lugar en el que largará el mexicano en la primera carrera de la temporada de la Fórmula 1 en Baréin.,Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a10n1dep?partner=rss,02/03/2024
La Jornada,López: el Tri femenil “no  se achicará” ante Paraguay,"Pedro López, entrenador de la selección femenil mexicana, aseguró que el equipo no se sentirá intimidado por Paraguay, su rival de este domingo en los cuartos de final de la Copa Oro W y el cual se caracteri-za por desplegar un juego brusco, además de que cuenta con un buen nivel competitivo.",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a11n4dep?partner=rss,02/03/2024
La Jornada,Luchadores rompen 28 años de ausencia en los Olímpicos; logran dos plazas a París,"Acapulco, Gro., La lucha mexicana rompió una sequía de 28 años en la modalidad libre y consiguió dos plazas para París 2024 en el torneo Preolímpico que concluyó ayer en Acapulco.",Deportes,https://www.jornada.com.mx/2024/03/02/deportes/a10n2dep?partner=rss,02/03/2024
